Order	Family name	Family	Common name	Scientific name	2022 IUCN Red List category
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Hartlaub's Francolin	Pternistis hartlaubi	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Double-spurred Francolin	Pternistis bicalcaratus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Heuglin's Francolin	Pternistis icterorhynchus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Clapperton's Francolin	Pternistis clappertoni	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Harwood's Francolin	Pternistis harwoodi	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Red-billed Francolin	Pternistis adspersus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Cape Francolin	Pternistis capensis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Natal Francolin	Pternistis natalensis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Hildebrandt's Francolin	Pternistis hildebrandti	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Ahanta Francolin	Pternistis ahantensis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Scaly Francolin	Pternistis squamatus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Grey-striped Francolin	Pternistis griseostriatus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Yellow-necked Francolin	Pternistis leucoscepus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Grey-breasted Francolin	Pternistis rufopictus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Red-necked Francolin	Pternistis afer	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Swainson's Francolin	Pternistis swainsonii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Jackson's Francolin	Pternistis jacksoni	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Handsome Francolin	Pternistis nobilis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Mount Cameroon Francolin	Pternistis camerunensis	EN
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Swierstra's Francolin	Pternistis swierstrai	EN
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Chestnut-naped Francolin	Pternistis castaneicollis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Black-fronted Francolin	Pternistis atrifrons	EN
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Erckel's Francolin	Pternistis erckelii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Djibouti Francolin	Pternistis ochropectus	CR
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Black Francolin	Francolinus francolinus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Painted Francolin	Francolinus pictus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Chinese Francolin	Francolinus pintadeanus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Grey Francolin	Ortygornis pondicerianus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Swamp Francolin	Ortygornis gularis	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Crested Francolin	Ortygornis sephaena	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Coqui Francolin	Campocolinus coqui	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	White-throated Francolin	Campocolinus albogularis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Schlegel's Francolin	Campocolinus schlegelii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Forest Francolin	Peliperdix lathami	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Ring-necked Francolin	Scleroptila streptophora	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Red-winged Francolin	Scleroptila levaillantii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Grey-winged Francolin	Scleroptila afra	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Finsch's Francolin	Scleroptila finschi	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Moorland Francolin	Scleroptila psilolaema	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Elgon Francolin	Scleroptila elgonensis	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Shelley's Francolin	Scleroptila shelleyi	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Whyte's Francolin	Scleroptila whytei	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Orange River Francolin	Scleroptila gutturalis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Mountain Bamboo-partridge	Bambusicola fytchii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Chinese Bamboo-partridge	Bambusicola thoracicus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Taiwan Bamboo-partridge	Bambusicola sonorivox	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Red Junglefowl	Gallus gallus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Grey Junglefowl	Gallus sonneratii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Sri Lanka Junglefowl	Gallus lafayettii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Green Junglefowl	Gallus varius	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Chestnut-throated Partridge	Tetraophasis obscurus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Buff-throated Partridge	Tetraophasis szechenyii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Himalayan Monal	Lophophorus impejanus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Sclater's Monal	Lophophorus sclateri	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Chinese Monal	Lophophorus lhuysii	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Western Tragopan	Tragopan melanocephalus	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Satyr Tragopan	Tragopan satyra	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Blyth's Tragopan	Tragopan blythii	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Temminck's Tragopan	Tragopan temminckii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Cabot's Tragopan	Tragopan caboti	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Blood Pheasant	Ithaginis cruentus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Koklass Pheasant	Pucrasia macrolopha	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Elliot's Pheasant	Syrmaticus ellioti	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Mrs Hume's Pheasant	Syrmaticus humiae	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Mikado Pheasant	Syrmaticus mikado	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Copper Pheasant	Syrmaticus soemmerringii	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Reeves's Pheasant	Syrmaticus reevesii	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Golden Pheasant	Chrysolophus pictus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Lady Amherst's Pheasant	Chrysolophus amherstiae	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Common Pheasant	Phasianus colchicus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Green Pheasant	Phasianus versicolor	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	White Eared-pheasant	Crossoptilon crossoptilon	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Tibetan Eared-pheasant	Crossoptilon harmani	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Brown Eared-pheasant	Crossoptilon mantchuricum	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Blue Eared-pheasant	Crossoptilon auritum	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Cheer Pheasant	Catreus wallichii	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Kalij Pheasant	Lophura leucomelanos	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Silver Pheasant	Lophura nycthemera	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Vietnam Pheasant	Lophura edwardsi	CR
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Swinhoe's Pheasant	Lophura swinhoii	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Salvadori's Pheasant	Lophura inornata	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Malay Crestless Fireback	Lophura erythrophthalma	CR
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Bornean Crestless Fireback	Lophura pyronota	EN
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Bornean Crested Fireback	Lophura ignita	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Malay Crested Fireback	Lophura rufa	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Siamese Fireback	Lophura diardi	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Bulwer's Pheasant	Lophura bulweri	VU
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Grey Partridge	Perdix perdix	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Daurian Partridge	Perdix dauurica	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Tibetan Partridge	Perdix hodgsoniae	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Wild Turkey	Meleagris gallopavo	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Ocellated Turkey	Meleagris ocellata	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Ruffed Grouse	Bonasa umbellus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Hazel Grouse	Tetrastes bonasia	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Chinese Grouse	Tetrastes sewerzowi	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Willow Grouse	Lagopus lagopus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Rock Ptarmigan	Lagopus muta	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	White-tailed Ptarmigan	Lagopus leucura	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Dusky Grouse	Dendragapus obscurus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Sooty Grouse	Dendragapus fuliginosus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Siberian Grouse	Falcipennis falcipennis	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Spruce Grouse	Canachites canadensis	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Franklin's Grouse	Canachites franklinii	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Western Capercaillie	Tetrao urogallus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Black-billed Capercaillie	Tetrao urogalloides	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Black Grouse	Lyrurus tetrix	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Caucasian Grouse	Lyrurus mlokosiewiczi	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Sage Grouse	Centrocercus urophasianus	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Gunnison Grouse	Centrocercus minimus	EN
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Sharp-tailed Grouse	Tympanuchus phasianellus	LC
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Greater Prairie-chicken	Tympanuchus cupido	NT
GALLIFORMES	Phasianidae	Pheasants, Partridges, Turkeys, Grouse	Lesser Prairie-chicken	Tympanuchus pallidicinctus	VU
ANSERIFORMES	Anhimidae	Screamers	Horned Screamer	Anhima cornuta	LC
ANSERIFORMES	Anhimidae	Screamers	Northern Screamer	Chauna chavaria	NT
ANSERIFORMES	Anhimidae	Screamers	Southern Screamer	Chauna torquata	LC
ANSERIFORMES	Anseranatidae	Magpie Goose	Magpie Goose	Anseranas semipalmata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	White-faced Whistling-duck	Dendrocygna viduata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Black-bellied Whistling-duck	Dendrocygna autumnalis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Spotted Whistling-duck	Dendrocygna guttata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	West Indian Whistling-duck	Dendrocygna arborea	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Fulvous Whistling-duck	Dendrocygna bicolor	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Plumed Whistling-duck	Dendrocygna eytoni	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Wandering Whistling-duck	Dendrocygna arcuata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Lesser Whistling-duck	Dendrocygna javanica	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	White-backed Duck	Thalassornis leuconotus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Black-headed Duck	Heteronetta atricapilla	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Masked Duck	Nomonyx dominicus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ruddy Duck	Oxyura jamaicensis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Andean Duck	Oxyura ferruginea	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Lake Duck	Oxyura vittata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Blue-billed Duck	Oxyura australis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Maccoa Duck	Oxyura maccoa	EN
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	White-headed Duck	Oxyura leucocephala	EN
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Musk Duck	Biziura lobata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Pink-eared Duck	Malacorhynchus membranaceus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Freckled Duck	Stictonetta naevosa	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Cape Barren Goose	Cereopsis novaehollandiae	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Coscoroba Swan	Coscoroba coscoroba	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Black-necked Swan	Cygnus melancoryphus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Black Swan	Cygnus atratus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Mute Swan	Cygnus olor	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Trumpeter Swan	Cygnus buccinator	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Whooper Swan	Cygnus cygnus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Tundra Swan	Cygnus columbianus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Brent Goose	Branta bernicla	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Barnacle Goose	Branta leucopsis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Red-breasted Goose	Branta ruficollis	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Cackling Goose	Branta hutchinsii	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Canada Goose	Branta canadensis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Hawaiian Goose	Branta sandvicensis	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Emperor Goose	Anser canagicus	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Snow Goose	Anser caerulescens	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ross's Goose	Anser rossii	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Bar-headed Goose	Anser indicus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Greylag Goose	Anser anser	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Swan Goose	Anser cygnoid	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Bean Goose	Anser fabalis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Pink-footed Goose	Anser brachyrhynchus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Greater White-fronted Goose	Anser albifrons	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Lesser White-fronted Goose	Anser erythropus	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Long-tailed Duck	Clangula hyemalis	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Spectacled Eider	Somateria fischeri	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	King Eider	Somateria spectabilis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Common Eider	Somateria mollissima	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Steller's Eider	Polysticta stelleri	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Surf Scoter	Melanitta perspicillata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Velvet Scoter	Melanitta fusca	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Siberian Scoter	Melanitta stejnegeri	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	White-winged Scoter	Melanitta deglandi	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Common Scoter	Melanitta nigra	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Black Scoter	Melanitta americana	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Bufflehead	Bucephala albeola	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Common Goldeneye	Bucephala clangula	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Barrow's Goldeneye	Bucephala islandica	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Smew	Mergellus albellus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Hooded Merganser	Lophodytes cucullatus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Goosander	Mergus merganser	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Scaly-sided Merganser	Mergus squamatus	EN
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Red-breasted Merganser	Mergus serrator	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	New Zealand Merganser	Mergus australis	EX
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Brazilian Merganser	Mergus octosetaceus	CR
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Harlequin Duck	Histrionicus histrionicus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Labrador Duck	Camptorhynchus labradorius	EX
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Orinoco Goose	Neochen jubata	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Andean Goose	Chloephaga melanoptera	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Upland Goose	Chloephaga picta	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Kelp Goose	Chloephaga hybrida	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ashy-headed Goose	Chloephaga poliocephala	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ruddy-headed Goose	Chloephaga rubidiceps	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Radjah Shelduck	Radjah radjah	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Egyptian Goose	Alopochen aegyptiaca	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Mauritius Shelduck	Alopochen mauritiana	EX
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Reunion Shelduck	Alopochen kervazoi	EX
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Common Shelduck	Tadorna tadorna	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ruddy Shelduck	Tadorna ferruginea	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	South African Shelduck	Tadorna cana	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Australian Shelduck	Tadorna tadornoides	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Paradise Shelduck	Tadorna variegata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Crested Shelduck	Tadorna cristata	CR
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Spur-winged Goose	Plectropterus gambensis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Muscovy Duck	Cairina moschata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	American Comb Duck	Sarkidiornis sylvicola	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	African Comb Duck	Sarkidiornis melanotos	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	African Pygmy-goose	Nettapus auritus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Cotton Pygmy-goose	Nettapus coromandelianus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Green Pygmy-goose	Nettapus pulchellus	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ringed Teal	Callonetta leucophrys	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Wood Duck	Aix sponsa	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Mandarin Duck	Aix galericulata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Maned Duck	Chenonetta jubata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Finsch's Duck	Chenonetta finschi	EX
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Blue Duck	Hymenolaimus malacorhynchos	EN
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Torrent Duck	Merganetta armata	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Hartlaub's Duck	Pteronetta hartlaubii	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Blue-winged Goose	Cyanochen cyanoptera	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Marbled Teal	Marmaronetta angustirostris	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	White-winged Duck	Asarcornis scutulata	EN
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Red-crested Pochard	Netta rufina	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Rosy-billed Pochard	Netta peposaca	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Southern Pochard	Netta erythrophthalma	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Common Pochard	Aythya ferina	VU
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Redhead	Aythya americana	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Canvasback	Aythya valisineria	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Hardhead	Aythya australis	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Madagascar Pochard	Aythya innotata	CR
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Baer's Pochard	Aythya baeri	CR
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ferruginous Duck	Aythya nyroca	NT
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	New Zealand Scaup	Aythya novaeseelandiae	LC
ANSERIFORMES	Anatidae	Ducks, Geese, Swans	Ring-necked Duck	Aythya collaris	LC
